4.927811874583105e-06,3.3664976651101214e-05,0.028018679119412943,8.225661107404909e-07,8.225661107404909e-07,8.225661107404909e-08
1.1674849899933277e-06,7.047231487658412e-06,8.461641094062779,9.815557038025327e-08,9.815557038025327e-08,9.815557038025327e-09
7.698579052701899e-06,3.2919679786524815e-05,4.893929286190841,4.4902108072047885e-07,4.4902108072047885e-07,4.4902108072047883e-08
8.328298865910629e-06,1.9131687791861435e-05,9.376917945296865,1.6819526350900553e-07,1.6819526350900553e-07,1.6819526350900553e-08
6.960907271514435e-06,3.1961440960640873e-05,1.2888592394929919,2.0755090060039965e-07,2.0755090060039965e-07,2.0755090060039964e-08
1.1015143428952633e-06,8.937091394262834e-06,12.374916611073822,4.5702561707805053e-07,4.5702561707805053e-07,4.5702561707805055e-08
1.539359573048699e-07,4.305603735823888e-06,1.559706470980649,1.0415897264843203e-07,1.0415897264843203e-07,1.0415897264843203e-08
6.127278185457046e-06,3.765763842561764e-05,9.601067378252152,7.5119232821881e-07,7.5119232821881e-07,7.5119232821881e-08
1.947138092061363e-06,1.6603002001334367e-05,12.533689126083816,3.7364503002001214e-07,3.7364503002001214e-07,3.7364503002001216e-08
7.986450967311604e-06,5.530020013342219e-06,1.1767845230153406,8.87936490993993e-07,8.87936490993993e-07,8.87936490993993e-08
2.127058038692454e-06,1.897198132088078e-05,3.5490326884589947,7.004969312875227e-07,7.004969312875227e-07,7.004969312875227e-08
3.1106204136090855e-06,3.805690460306928e-05,5.687791861240889,6.411299533021993e-07,6.411299533021993e-07,6.411299533021993e-08
1.3354102735156735e-06,7.606204136090693e-06,7.31287525016687,2.58246297531687e-07,2.58246297531687e-07,2.5824629753168702e-08
4.334076050700505e-06,2.1873315543696046e-05,4.48298865910611,8.452456304202773e-07,8.452456304202773e-07,8.452456304202774e-08
1.1195463642428288e-07,2.9778785857238565e-05,0.037358238825883926,7.024980653769156e-07,7.024980653769156e-07,7.024980653769156e-08
7.296797865243509e-07,1.3116077384923357e-05,11.29152768512327,7.418537024683097e-07,7.418537024683097e-07,7.418537024683098e-08
5.755443629086124e-06,1.2344162775183515e-05,12.879252835223216,5.864322881921262e-07,5.864322881921262e-07,5.864322881921262e-08
1.8511807871914498e-06,2.8820547031354624e-05,13.486324216143784,5.884334222815191e-07,5.884334222815191e-07,5.884334222815191e-08
5.017771847898651e-06,5.343695797198125e-06,6.911274182788611,6.611412941961286e-07,6.611412941961286e-07,6.611412941961285e-08
8.418258839226162e-06,1.0906804536357603e-05,10.385590393595654,3.056064709806528e-07,3.056064709806528e-07,3.056064709806528e-08
4.538025350233494e-07,1.1226217478318917e-05,9.769179452968617,3.883200133422269e-07,3.883200133422269e-07,3.883200133422269e-08
6.553088725817295e-06,1.1944896597731873e-05,0.9806537691794509,8.832671781187428e-07,8.832671781187428e-07,8.832671781187428e-08
3.0866310873916066e-06,2.6478185456971655e-05,2.8672448298866002,1.8020206804536306e-07,1.8020206804536306e-07,1.8020206804536306e-08
8.652154769846547e-06,1.1678719146097445e-05,10.637758505670352,1.8153615743829167e-07,1.8153615743829167e-07,1.8153615743829167e-08
3.644382921947989e-06,2.349699799866606e-05,6.873915943962726,9.65980720480317e-07,9.65980720480317e-07,9.659807204803169e-08
1.9351434289526235e-06,3.337218145430334e-05,1.0460306871247476,3.109428285523673e-07,3.109428285523673e-07,3.109428285523673e-08
3.080633755837237e-06,3.331894596397646e-05,7.004669779853322,3.5630186791194016e-07,3.5630186791194016e-07,3.5630186791194016e-08
6.577078052034774e-06,8.43135423615742e-06,8.405603735823957,7.038321547698442e-07,7.038321547698442e-07,7.038321547698442e-08
5.131721147431675e-06,8.985323549032688e-07,0.4949966644429623,8.432444963308844e-07,8.432444963308844e-07,8.432444963308843e-08
5.305643762508397e-06,1.6283589059373053e-05,8.106737825216909,1.6219186124082677e-07,1.6219186124082677e-07,1.6219186124082678e-08
4.513995997331596e-06,2.7782454969980353e-05,2.8298865910607156,5.497448298865893e-07,5.497448298865893e-07,5.497448298865893e-08
7.194803202134853e-06,2.8740693795864295e-05,7.901267511674553,8.986092061374219e-07,8.986092061374219e-07,8.98609206137422e-08
2.5048899266177454e-06,3.2813208805871044e-05,3.6517678452301774,3.803154769846552e-07,3.803154769846552e-07,3.803154769846552e-08
5.251667778519069e-06,2.7995396931287896e-05,13.00066711140733,8.579194796530992e-07,8.579194796530992e-07,8.579194796530991e-08
5.143715810540415e-06,3.3585123415610886e-05,8.732488325550417,2.869292194796522e-07,2.869292194796522e-07,2.8692921947965223e-08
1.6412741827885176e-06,6.168845897264827e-06,12.132088058705595,7.652002668445605e-07,7.652002668445605e-07,7.652002668445605e-08
4.292094729819917e-06,3.994676450967372e-05,5.538358905937351,1.842043362241489e-07,1.842043362241489e-07,1.842043362241489e-08
7.668592394930055e-06,3.398438959306253e-05,9.825216811207438,5.911016010673763e-07,5.911016010673763e-07,5.911016010673763e-08
4.993782521681172e-06,1.8279919946631265e-05,9.012675116744525,4.145677118078716e-08,4.145677118078716e-08,4.145677118078716e-09
4.322081387591765e-06,3.579439626417664e-05,10.759172781854465,2.2622815210140025e-07,2.2622815210140025e-07,2.2622815210140024e-08
5.503555703802597e-06,1.0267978652434975e-05,9.918612408272141,6.211186124082701e-07,6.211186124082701e-07,6.211186124082701e-08
6.8649499666445195e-06,2.2166110740493917e-05,8.872581721147471,7.518593729152743e-07,7.518593729152743e-07,7.518593729152744e-08
2.5888525683789212e-06,1.4260640426951399e-05,1.830553702468306,2.5024176117411533e-07,2.5024176117411533e-07,2.5024176117411534e-08
4.585963975984032e-06,2.7809072715143796e-05,12.234823215476768,9.893272848565677e-07,9.893272848565677e-07,9.893272848565677e-08
6.972901934623174e-06,1.1013275517011374e-05,10.777851901267406,4.412494996664439e-08,4.412494996664439e-08,4.412494996664439e-09
4.867838559039408e-06,3.8376317545030594e-05,8.452301534356309,2.6114743162108077e-08,2.6114743162108077e-08,2.6114743162108077e-09
2.9846764509673217e-06,1.899859906604422e-05,5.4169446297532255,4.250074716477638e-07,4.250074716477638e-07,4.2500747164776376e-08
8.280320213475678e-06,1.0800333555703831e-05,10.021347565043314,1.0015670446964619e-07,1.0015670446964619e-07,1.001567044696462e-08
2.9426951300867338e-06,3.869573048699191e-05,10.469646430953887,2.228929286190787e-07,2.228929286190787e-07,2.228929286190787e-08
2.2829886591060664e-06,7.28679119412939e-06,2.2788525683789174,6.851549032688436e-07,6.851549032688436e-07,6.851549032688437e-08
1.1795196797865247e-07,1.6975650433622567e-05,10.058705803869195,5.103891927951952e-07,5.103891927951952e-07,5.103891927951952e-08
5.203689126084112e-06,6.195463642428269e-06,12.412274849899703,2.2112474983322215e-08,2.2112474983322215e-08,2.2112474983322213e-09
6.5410940627085555e-06,2.1607138092061618e-05,0.3082054703135425,3.989927284856558e-07,3.989927284856558e-07,3.989927284856558e-08
1.8871647765176668e-06,2.445523682455e-05,12.458972648432054,8.21464976651099e-08,8.21464976651099e-08,8.21464976651099e-09
1.0715276851234159e-06,2.921480987324891e-06,4.8752501667778985,9.882261507671758e-08,9.882261507671758e-08,9.882261507671757e-09
2.3189726484322846e-06,3.661954636424337e-05,11.702468312207962,8.94606937958636e-07,8.94606937958636e-07,8.94606937958636e-08
8.916037358238777e-06,1.7907271514343066e-05,0.8965977318212125,6.413629086057361e-08,6.413629086057361e-08,6.413629086057361e-09
5.299646430954027e-06,2.6584656437625426e-05,4.1000667111407925,4.069972648432275e-07,4.069972648432275e-07,4.069972648432275e-08
5.887384923282258e-06,2.0329486324216363e-05,13.570380253502016,4.2967678452301394e-07,4.2967678452301394e-07,4.2967678452301394e-08
8.814082721814506e-06,3.821661107404994e-05,2.9979986657771964,9.215216811207451e-08,9.215216811207451e-08,9.21521681120745e-09
7.980453635757235e-06,7.15370246831218e-06,8.48965977318219,5.797618412274831e-07,5.797618412274831e-07,5.797618412274831e-08
5.437625083388934e-07,2.52005336891264e-05,2.857905270180129,8.178967978652407e-07,8.178967978652407e-07,8.178967978652407e-08
3.0746364242828672e-06,3.475630420280237e-05,9.19012675116746,9.259580386924585e-07,9.259580386924585e-07,9.259580386924585e-08
8.466237491661113e-06,2.0164776517678494e-06,8.12541694462985,8.372410940627056e-07,8.372410940627056e-07,8.372410940627057e-08
6.7030220146765375e-06,2.5812741827885584e-05,10.60040026684447,3.6630753835890477e-07,3.6630753835890477e-07,3.6630753835890477e-08
5.359619746497724e-06,3.9600733822548964e-05,7.060707138092149,5.330687124749816e-07,5.330687124749816e-07,5.330687124749816e-08
5.557531687791924e-06,4.119279519679794e-06,6.108072048032091,4.456858572381573e-07,4.456858572381573e-07,4.456858572381573e-08
4.0941827885257164e-06,1.7135356904603224e-05,5.725150100066774,3.0694056037358143e-07,3.0694056037358143e-07,3.0694056037358145e-08
2.348959306204133e-06,5.716344229486313e-06,10.422948632421535,5.8799933288859145e-08,5.8799933288859145e-08,5.8799933288859145e-09
4.663929286190838e-06,9.549299533022019e-06,8.200133422281612,8.285695130086696e-07,8.285695130086696e-07,8.285695130086697e-08
4.83185456971319e-06,1.0241360907271532e-05,1.4382921947965268,2.775905937291519e-07,2.775905937291519e-07,2.775905937291519e-08
6.85895263509015e-06,3.9595730486991425e-06,3.156771180787206,7.118366911274159e-07,7.118366911274159e-07,7.11836691127416e-08
6.997331554369579e-08,1.8679186124082907e-05,9.16210807204805,4.2790860573715775e-08,4.2790860573715775e-08,4.279086057371577e-09
1.4553569046030633e-06,2.059566377585079e-05,7.817211474316313,1.288396264176114e-07,1.288396264176114e-07,1.288396264176114e-08
6.439139426284271e-06,1.0161507671781204e-05,8.386924616411017,2.0554976651100673e-07,2.0554976651100673e-07,2.0554976651100674e-08
2.0791194129419605e-07,2.237905270180146e-05,13.103402268178503,6.951605737158082e-07,6.951605737158082e-07,6.951605737158083e-08
3.446470980653789e-06,7.127084723148738e-06,13.598398932621427,9.05279653102065e-07,9.05279653102065e-07,9.05279653102065e-08
2.6428285523682486e-06,3.435703802535073e-05,8.088058705803968,2.7025310206804454e-07,2.7025310206804454e-07,2.7025310206804456e-08
1.1195063375583718e-06,3.7466310873916054e-06,3.3155436957972158,5.597505003335539e-07,5.597505003335539e-07,5.597505003335539e-08
3.3565110073382433e-06,1.822668445630438e-05,7.593062041361005,2.8225990660440207e-07,2.8225990660440207e-07,2.8225990660440206e-08
7.374723148765944e-06,1.3510340226817893e-06,9.675783855903914,3.396257505003325e-07,3.396257505003325e-07,3.396257505003325e-08
2.8107538358906003e-06,1.9424482988659307e-05,4.053368912608437,7.611979986657746e-07,7.611979986657746e-07,7.611979986657746e-08
3.3325216811207645e-06,5.237224816544357e-06,2.8765843895930714,1.3417598398932587e-07,1.3417598398932587e-07,1.3417598398932587e-08
3.3984923282188312e-06,1.1598865910607116e-05,0.3922615076717814,9.533068712474951e-07,9.533068712474951e-07,9.53306871247495e-08
2.8887191460974064e-06,2.003669112741849e-05,7.985323549032794,4.4791994663108696e-08,4.4791994663108696e-08,4.47919946631087e-09
7.116877918612421e-07,2.842128085390298e-05,1.3355570380253465,7.571957304869888e-07,7.571957304869888e-07,7.571957304869888e-08
2.1390927284856562e-07,3.550160106737877e-05,6.640426951300947,1.7353162108071999e-07,1.7353162108071999e-07,1.7353162108072e-08
1.8391861240827108e-06,1.4580053368912713e-05,13.71047364909907,6.531367578385569e-07,6.531367578385569e-07,6.531367578385568e-08
5.965350233489064e-06,3.4144096064043185e-05,0.1400933955970647,9.453023348899234e-07,9.453023348899234e-07,9.453023348899234e-08
6.469126084056119e-06,1.4899466310874026e-05,13.439626417611432,5.203948632421598e-07,5.203948632421598e-07,5.203948632421598e-08
2.2410073382254784e-06,3.965396931287585e-05,10.086724482988606,6.591401601067356e-07,6.591401601067356e-07,6.591401601067356e-08
7.674589726484424e-06,1.6017411607738625e-05,2.78318879252836,9.006103402268148e-07,9.006103402268148e-07,9.006103402268148e-08
7.368725817211575e-06,3.5075717144763684e-05,9.993328885923903,6.304572381587704e-07,6.304572381587704e-07,6.304572381587705e-08
1.9111541027351447e-06,1.050753835890596e-05,5.977318212141495,2.3423268845897193e-07,2.3423268845897193e-07,2.3423268845897192e-08
5.341627751834615e-06,2.35236157438295e-05,0.7751834556370903,6.484674449633067e-07,6.484674449633067e-07,6.484674449633068e-08
3.872281521014037e-06,9.517678452301534e-07,2.073382254836552,8.27235423615741e-07,8.27235423615741e-07,8.27235423615741e-08
2.432921947965309e-06,3.294629753168826e-05,6.687124749833303,1.9020773849232766e-07,1.9020773849232766e-07,1.9020773849232767e-08
6.780987324883344e-06,4.837958639092728e-06,5.902601734489726,3.3629052701801095e-07,3.3629052701801095e-07,3.3629052701801095e-08
8.48422948632422e-06,1.5192261507671897e-05,3.978652434956668,4.983823882588376e-07,4.983823882588376e-07,4.983823882588376e-08
4.957838559039366e-07,3.5182188125417455e-05,12.038692461640892,2.8826330887258083e-07,2.8826330887258083e-07,2.8826330887258084e-08
6.511107404936707e-06,5.290460306871241e-06,4.184122748499033,6.638094729819858e-07,6.638094729819858e-07,6.638094729819858e-08
